Rank,Canonical SMILES,rbl
5362,O=C([C@H](c1ccccc1)O)N/N=C/c1cccc(c1O)[O]([M])C,0.011937261
5363,[M]O[P@@](=O)(C(/N=C/c1c(O)ccc2c1cccc2)(C)C)O,0.011934876
5364,[M]/[O]=C(/c1c(F)c(C(=O)O)c(c(c1F)F)F)\O,0.011934757
5365,[M]OC(=O)c1cc(ccc1c1cc(nc(c1)c1ccc(cc1C(=O)O)C(=O)O)c1ccc(cc1C(=O)O)C(=O)O)C(=O)O,0.011922479
5366,[SrH]OS(=O)(=O)C(Cl)(Cl)Cl,0.011917114
5367,[M]OC(=O)CC[P@](=O)(CN1CCN(CCN(CCN(CC1)CC(=O)O)CC(=O)O)CC(=O)O)O,0.011906862
5368,[M]O/N=C\1/C(=N\O)/C(=[N](C1(C)C)O)C(C)(C)C,0.011893809
5369,[M]/[O]=C(/C(C(=O)Nc1c(C)cc(cc1C)C)(C)C)\O,0.011873424
5370,[M][O]=[S@](=O)(NC(=O)c1ccc(cc1)N(=O)=O)F,0.011847258
5371,[M]O[P@](=O)(Cc1ccc(cc1)F)O,0.011841536
5372,[M]OC(=O)C1=C(N=C(N1)C(F)(F)F)C(=O)O,0.011832297
5373,CCN1C=C(/C(=[O]\[M])/O)C(=O)c2c1cc(N1CCNCC1)c(c2)F,0.011812568
5374,[M]OCCN(CCN(C)C)C,0.011809051
5375,COCCOc1cccc2c1cccc2OCCOCC/N=C/c1cccc(n1)COCCOCCN1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)CCOCCOCc1cccc(n1)/C=N/CC[O](CCOc1cccc2c1cccc2OCCOC)[M],0.011804938
5376,[M]/[O]=C(/COc1c2Cc3cc(cc4c3OCCOCCOCCOCCOc3c(Cc1cc(c2)C(C)(C)C)cc(cc3Cc1c(c(C4)cc(c1)C(C)(C)C)OCC(=O)O)C(C)(C)C)C(C)(C)C)\O,0.011799693
5377,NCCO[M],0.011784792
5378,OC(=O)CO[C@H]1COc2ccccc2OCCCOc2c([O](C1)[M])cccc2,0.011779666
5379,CC[S@@](=[O][M])(=O)c1ccccc1,0.011777878
5380,[M]/[O]=C(/c1cc(cc(c1)c1ccc(c(c1)C(=O)O)O)C(=O)O)\O,0.011776626
5381,[M]/[O]=C(\C1=C(N=C(N1)c1ccc(c(c1)OC)OC)C(=O)O)/O,0.011767864
5382,[M]/[O]=C(\c1nc(C(=O)O)c(cc1C(=O)O)C(=O)O)/O,0.011759996
5383,[M]/[O]=C\1/NC2=NC(=O)NC3=NC(=NC(=N1)N23)O,0.01174593
5384,[M]/[O]=C(\COc1ccc(cc1)/C/1=C/2\C=C/C(=C(\c3ccc(cc3)OCC(=O)O)/C3=N/C(=C(\C4=CC=C(/C(=C/5\N=C1C=C5)/c1ccc(cc1)OCC(=O)O)N4)/c1ccc(cc1)OCC(=O)O)/C=C3)/N2)/O,0.011739254
5385,[M]/[O]=C/1\N2CN3C(=O)N4[C@@H]5[C@H]3N3C[N@]6[C@H]2[C@@H]2N1CN1C(=O)N7[C@]8([C@]1(C)[N@](C[N@]2[C@H]6O)[C@@H]([N@@]8CN1[C@@H]2N(C7)C(=O)N6[C@@H]2N(C1=O)C[N@]1[C@@H]2N(C6)C(=O)N6CN7C(=O)N(C4)[C@@]4([N@@](CN5C3=O)[C@H]([N@]([C@]74C)C[N@]([C@H]26)[C@H]1O)O)C)O)C,0.011736631
5386,[M]OS(=O)(=O)c1cc2Cc3cc(cc(c3O)Cc3cc(cc(Cc4c(c(Cc(c1)c2O)cc(c4)S(=O)(=O)O)O)c3O)S(=O)(=O)O)S(=O)(=O)O,0.011735916
5387,[M]/[O]=C(/[C@@H](NCc1ccccn1)C)\O,0.011729121
5388,COc1c2COCCOCCOCc3c(c(-c4nc(-c1cc(c2)C)cc(c4)c1ccccc1)cc(C)c3)[O]([M])C,0.011712611
5389,O/C(=[O]\[M])/[C@@H]1N2[C@H](O/C/1=C\CO)CC2=O,0.011701405
5390,[M]OC(=O)C1=CC(=NN1)c1cccc(c1O)C1=CC(=NN1)C(=O)O,0.011700928
5391,[M]/[O]=C(\CN1N=NC(=N1)NC1=NN(N=N1)CC(=O)O)/O,0.011673748
5392,[M]OC(=O)c1cc(ccc1O)N(=O)=O,0.011665583
5393,[M][O]1Cc2ccccc2-c2c(C1)cccc2,0.01165837
5394,CO[C@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O[M])O)O,0.011637807
5395,[M]OC(=O)C[C@@H](S(=O)(=O)O)C(=O)O,0.011622727
5396,[M]/[O]=C(/C(Cl)(Cl)Cl)\NP(=O)(N1CCOCC1)N1CCOCC1,0.011607707
5397,O/C(=[O]/[M])/C1=[N](O)NOC1=O,0.011607051
5398,[M]OC(=O)c1ccc(cc1)OCc1c(C)c(COc2ccc(cc2)C(=O)O)c(c(c1C)COc1ccc(cc1)C(=O)O)C,0.011606693
5399,[M][O]=[S@](=O)(c1ccccc1N/N=C(\C(=O)N)/C(=O)C)O,0.011587143
5400,[M][O]=[S@](=O)(c1cc(ccc1O)c1ccc(c(c1)S(=O)(=O)O)O)O,0.011575818
5401,COc1cc(O)c2c(c1)C(=O)c1c(C2=O)cc2c(-c3c([C@@H]([C@H]2O)O[C@@H]2O[C@H](C)[C@@H]([C@@H]([C@H]2O)O[C@@H]2OC[C@H]([C@@H]([C@H]2O)O)O)N(C)C)cc(c(c3O)C(=O)N[C@@H](/C(=[O]/[M])/O)CO)C)c1O,0.011570334
5402,[M][O]1CCN2CCOCCOCCN(CC1)C(=O)[C@H]1[C@@H](C2=O)[C@H]2[C@@H]1c1ccc(cc1)CCCc1ccc2cc1,0.011570036
5403,[M]/[O]=C(/c1ccc(cc1N)C(=O)O)\O,0.01154983
5404,[M]/[O]=C(\[C@]12O[C@@]3(C(=O)O)[C@H]4C([C@@H]2[C@]2([C@@H]1C([C@@H]3[C@@]4(O2)C(=O)O)(O)O)C(=O)O)(O)O)/O,0.01154387
5405,[M]OC(=O)c1cccc(c1C(=O)O)Oc1cccc(c1C(=O)O)C(=O)O,0.011538267
5406,[M]OC(=O)[C@@H](N1C[C@H](C)N(C[C@H](C)N(C[C@@H](N(C[C@@H]1C)[C@H](C(=O)O)C)C)[C@H](C(=O)O)C)[C@H](C(=O)O)C)C,0.011510909
5407,[M]/[O]=C(\Nc1ccc(cc1C#C[C@@](CC(C)C)(O)C)C#N)/Nc1ccc(cc1C#Cc1cccc(c1)CN1CCOCCOCCOCCOCC1)C#N,0.011499524
5408,[M]OS(=O)(=O)c1ccccc1N(=O)=O,0.011473894
5409,[M]O[C@@H]1[C@H](O)[C@H](O[C@H]1N1C=Nc2c1ncnc2N)CO[P@@](=O)(O[P@](=O)(OP(=O)(O)O)O)O,0.011443138
5410,[M]OC(=O)[C@H](NC(=O)c1ccc(cc1)CCC1=CNC2=C1C(=O)NC(=N2)N)CCC(=O)O,0.011437416
5411,N[C@H](C(=O)O[M])CS,0.011427402
5412,[M]/[O]=C(\c1ccc(cc1[S](=O)(O)O)C(=O)O)/O,0.011426568
5413,[M]O[C@@H]1COC(=O)/C/1=C/CC1=C(C)CC[C@H]2[C@@]1(C)CC[C@H]([C@@]2(C)COS(=O)(=O)O)O,0.011392713
5414,[M]OC(=O)COc1ccc(cc1)Cl,0.011390388
5415,CCCOC1=NN(C(=O)N1C)C(=O)N[S@](=[O][M])(=O)c1ccccc1C(=O)OC,0.011389732
5416,[M]/[O]=C/1\N2CN3C(=O)N4[C@H]5[C@@H]3N3CN6[C@@]2([C@]2(N1CN1C(=O)N7[C@@H]8[C@H]1N(CN2C6=O)C(=O)N8CN1[C@]2(N(C7)C(=O)N6[C@@]2(C)N(C1=O)CN1[C@@H]2N(C6)C(=O)N6CN7C(=O)N(C4)[C@]4(N(CN5C3=O)C(=O)N([C@@]74C)CN([C@H]26)C1=O)C)C)C)C,0.011373281
5417,[M]/[O]=C/1\C(=C(C(=C1O)O)O)O,0.011343718
5418,[M]OS(=O)(=O)c1cc(C)ccc1NCc1c(F)c(F)c(c(c1F)F)F,0.011338711
5419,[M]/[O]=C(\CN(Cc1cc(ccc1O)[N](=O)O)CC(=O)O)/O,0.011316717
5420,[M][O]=P(CN(CC(=O)O)CC(=O)O)(O)O,0.011312425
5421,[M]OC(=O)CN1CCN(CCN(CCN(CC1)CC1=CC(=O)Oc2c1ccc(c2)OC)CC(=O)O)CC(=O)O,0.011301517
5422,[M]OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,0.011295676
5423,CCCCCCCCCC[C@@H](CO[S](=O)(O)O)CO[M],0.011250138
5424,ONC(=O)[C@@H]([C@H]1CC[C@@H]([C@@H](O1)[C@H]([C@@H]([C@@H](/C(=[O]/[M])/[C@@H]([C@H]1O[C@]2(C=C[C@H]([C@@]3(O2)CC[C@@](O3)(C)[C@H]2CC[C@]([C@@H](O2)C)(O)CC)O)[C@@H](C[C@@H]1C)C)CC)C)O)C)C)CC,0.011243522
5425,[M][O]1C(C)(C)CCC1(C)C,0.01124227
5426,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@H]([C@@H]([C@H]1NS(=O)(=O)O)O)O[C@@H]1O[C@@H](C(=O)O)[C@H]([C@@H]([C@H]1OS(=O)(=O)O)O)O[C@H]1O[C@H](COS(=O)(=O)O)[C@H]([C@@H]([C@H]1NS(=O)(=O)O)OS(=O)(=O)O)O[C@@H]1O[C@H](C(=O)O)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](COS(=O)(=O)O)[C@H]([C@@H]([C@H]1N[S@@](=[O][M])(=O)O)O)O,0.011229753
5427,CCCC(C(=O)O[M])CCC,0.011227369
5428,[M]OC(=O)[C@@H]([C@H](C(=O)O)OC(=O)c1ccccc1)OC(=O)c1ccccc1,0.011221111
5429,[M]OS(=O)(=O)c1cccc(c1)P(c1ccccc1S(=O)(=O)O)c1ccccc1,0.011215627
5430,O=C1N=NC(=O)c2c1cc(c(c2)Oc1cc(cc(c1)C(=O)O)C(=O)O)[O](c1cc(cc(c1)C(=O)O)C(=O)O)[M],0.011209607
5431,CN1CCOCCN(C)CC[O](c2c(OCC1)cccc2)[M],0.011203349
5432,[M]OC(=O)c1cc(cc(c1)C(=O)O)C(=O)N1CCC[C@@H]1C(=O)O,0.011202097
5433,CC/N=C/1\C=C(O)/C(=N/O[M])/C=C1C,0.011193514
5434,[M]OC(=O)c1c(NC)ccc2c1N=C(O2)C[C@H]1O[C@@]2(CC[C@H]1C)O[C@@H]([C@@H](C[C@H]2C)C)[C@@H](C(=O)C1=CC=CN1)C,0.011176229
5435,NC(=O)[C@H]1[O]([C@@H]1C(=O)O)[M],0.011138141
5436,[M]OC(=O)CN1N=NC(=N1)c1cc(cc(c1)C1=NN(N=N1)CC(=O)O)C1=NN(N=N1)CC(=O)O,0.01112473
5437,[M]OC(=O)[C@@H](NC(=O)c1ccc(cc1)N(Cc1cnc2c(n1)c(N)nc(n2)N)C)CCC(=O)O,0.011106312
5438,[M]/[O]=C/1\N=C(NC(=N1)c1ccccn1)c1ccccn1,0.011096954
5439,O=C(NS(=O)(=O)C)C[O](C1(COc2ccccc2OCCOCCOc2c(OC1)cccc2)C(C)C)[M],0.011083961
5440,[M]/[O]=C(/C1=C(N=C(N1)c1cccc(c1)O)C(=O)O)\O,0.01106602
5441,[M]/[O]=C(\C(=O)NCC/N=C(/C=C(\O)/C)\C)/O,0.011061668
5442,[M]OCCNC1=NC(=C2N1N=C(C)C=C2C)C(C)(C)C,0.011057138
5443,[M][O]=P(C(/N=C/c1c(O)ccc2c1cccc2)(C)C)(O)O,0.01105386
5444,O/C(=[O]\[M])/c1cncc(n1)C(=O)O,0.011036158
5445,O[C@@H]1[C@@H](CO[P@@](=O)(O[P@](=O)(OP(=O)(O)O)O)O)[O]([C@H]([C@@H]1O)N1C=Nc2c1ncnc2N)[M],0.011027217
5446,CC(OP(=[O][M])(CC#N)OC(C)C)C,0.011023045
5447,[M]/[O]=C(/CCN(Cc1cc(C)cc(c1O)CN(Cc1ccccn1)Cc1ccccn1)Cc1ccccn1)\O,0.011018813
5448,[M][O]=[S@@](=O)(NS(=O)(=O)F)F,0.011002421
5449,[M]/[O]=C(/c1ccc(cc1)OCCN(CCOc1ccc(cc1)C(=O)O)CCOc1ccc(cc1)C(=O)O)\O,0.011000156
5450,[M]/[O]=C(/CCNC1=NC(=O)/C(=C/c2ccccc2Cl)/N1)\O,0.010995984
5451,CCN(C1=N/C(=[O]/[M])/NC(=N1)S)CC,0.010959983
5452,[M]/[O]=C(\c1cc2ccccc2c(c1O)NNc1ccc(cc1S(=O)(=O)O)C)/O,0.010951042
5453,COc1cccc(c1O)/C=N/CCC/N=C/c1cccc(c1O)[O]([M])C,0.010941088
5454,[M][O]=[S@@](=O)(c1cc2Cc3cc(cc(c3O)Cc3cc(cc(c3O)Cc3c(c(Cc4c(c(Cc(c1)c2O)cc(c4)S(=O)(=O)O)O)cc(c3)S(=O)(=O)O)O)S(=O)(=O)O)S(=O)(=O)O)O,0.010924339
5455,[M]/[O]=C(/CN(Cc1cc(C)cc(c1O)CN(CC(=O)O)CC(=O)O)CC(=O)O)\O,0.01084584
5456,[M]O[C@H](c1ccc(cc1)C)C=O,0.010843933
5457,[M]OC(c1ccccc1)(c1ccccc1)C1=CC=C(S1)C,0.010833323
5458,OB(c1ccc(cc1)/C(=[O]/[M])/O)O,0.010799646
5459,[M]OC(=O)C1=C(NC(=N1)c1ccccc1C(=O)O)C(=O)O,0.010798752
5460,[M]/[O]=C(/[C@@H]1[C@@H](C(=O)O)[C@H](C(=O)O)[C@H]([C@@H]([C@H]1C(=O)O)C(=O)O)C(=O)O)\O,0.010796666
5461,OCCN(CCO[M])CCO,0.010761976
5462,[SrH]OC(c1c(F)c(F)c(c(c1F)F)F)(c1c(F)c(F)c(c(c1F)F)F)c1c(F)c(F)c(c(c1F)F)F,0.010758758
5463,CCOC(=O)COc1ccc(cc1S(=O)(=O)O)C1=COc2c(C1=O)ccc(c2)[O](CC(=O)OCC)[M],0.010748386
5464,[M][O]1CCOCCSCCOCCOc2c3Cc4c5c(Cc6c1c(ccc6)Cc1cccc(c1OCCOCCSCCOCCO5)Cc2ccc3)ccc4,0.010747969
5465,[M]OS(=O)(=O)c1ccc(cc1)/N=C/c1ccccc1O,0.010744691
5466,[M]/[O]=C\1/NC2=NC(=O)NC(=C2N1)O,0.010739386
5467,[M]OC[C@@H]1COCCOCCOCCOCCOCCO1,0.010736108
5468,[M][O]=[S@@](=O)(/N=N/c1ccc(cc1)N)O,0.010731816
5469,[M][O]=[S@@](=O)(c1cc(cc(c1O)N/N=C(\C(=O)Nc1ccccc1)/C(=O)C)[N](=O)O)O,0.010727882
5470,[M]O[C@@H]1C/N=C/C2=CC=C(O2)/C=N/C[C@@H](C/N=C/C2=CC=C(/C=N/C1)O2)O,0.010711908
5471,[M]/[O]=C(\c1ccc(c2c1C(=O)c1c(ccc(c1C2=O)C(=O)O)C(=O)O)C(=O)O)/O,0.010706246
5472,Nc1ncnc2c1N=CN2C[C@H]([C@H](C(=O)O)O[M])O,0.010697782
5473,[M]/[O]=C(\[C@@]1(C)CC[C@]2([C@@H](C1)C1=CC(=O)[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)OC(=O)CCC(=O)O)C)/O,0.010687768
5474,[M]/[O]=C\1/N(C2CCCCC2)C(=O)[P@]2(N1C1CCCCC1)C(=O)N(C(=O)N2C1CCCCC1)C1CCCCC1,0.010681331
5475,Oc1c(/C=N/CC(=O)NC/C(=[O]/[M])/O)cccc1C(=O)O,0.010674953
5476,[M][O]=S1(=O)NC(=O)C(=O)N1,0.010671496
5477,[M]OS(=O)(=O)c1cc(O)cc(c1O)C(=O)O,0.010669827
5478,[M][O]=P(c1cccc(n1)CN(Cc1cccc(n1)P(=O)(O)O)Cc1cccc(n1)P(=O)(O)O)(O)O,0.010663748
5479,OC[C@H]([C@@H]([C@@H]([C@H](S(=O)(=O)O)O)O)O)O[M],0.010656714
5480,N#Cc1ccc(c(c1)CN1CCOCCOCc2cccc(COCC[O](CC1)[M])n2)O,0.010652602
5481,[M]OC(=O)c1cccc(c1)P(=O)(c1cccc(c1)C(=O)O)c1cccc(c1)C(=O)O,0.010648549
5482,[M]/[O]=C(/c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)O)\O,0.010623634
5483,OCCO[M],0.010620356
5484,OCCN(C(C)(C)C)CCO[M],0.010611713
5485,[M]OC(=O)C1=NN=NN1,0.010602534
5486,O/C(=[O]/[M])/C1=C(NC=N1)C(=O)O,0.010553062
5487,N#[N]C1=C(C)NN(C1=O)c1ccc(cc1)[S@@](=[O][M])(=O)O,0.010548949
5488,[M]/[O]=C(\CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O)/O,0.010547817
5489,[M]O[P@](=O)(CN(CP(=O)(O)O)Cc1ccc(cc1)C(=O)O)O,0.010546446
5490,[M][O]1CCNCCOCCOc2c3Cc4c5c(Cc6c(OCC1)c(ccc6)Cc1cccc(c1OCCOCCOCCOCCOCCO5)Cc2ccc3)ccc4,0.010541499
5491,COc1c2Cc3cccc4c3OCCOCCOCCOCCOc3c5Cc1cc(-c1cc(c(c(c1)C(C)(C)C)[O]([M])CCCCCCCCOc1c(cc(-c6cc(C4)c(c(Cc3ccc5)c6)OC)cc1C(C)(C)C)C(C)(C)C)C(C)(C)C)c2,0.010517657
5492,CCO[P@](=O)(c1cc(c2c3c1ccc1c3c(cc2)c(cc1[P@](=O)(OCC)O)[P@](=O)(OCC)O[M])[P@@](=O)(OCC)O)O,0.010517061
5493,[M]/[O]=C(\c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/O,0.010501504
5494,[M]/[O]=C(\C[N]1=NC(=C/C/1=C\1/C=CC=C1)C(F)(F)F)/O,0.010485649
5495,[M]O[C@@H]1[C@@]2(CO)CN(C[C@]1(CO)[C@@H](N([C@@H]2c1ccccn1)Cc1ccccn1)c1ccccn1)Cc1ccccn1,0.010482252
5496,[M]/[O]=C(\c1cc(nc2c1cccc2)c1nc2ccccc2c(c1)C(=O)O)/O,0.010479987
5497,[M]OC(=O)N(C(=O)O)NC(=O)O,0.010470867
5498,[M]/[O]=C\1/N(NC(=C1C(=O)C(F)(F)F)C)c1ccccn1,0.010457516
5499,[M]/[O]=C(\c1ccn([cH]c1)CC(=O)O)/O,0.010446131
5500,CCN1c2ccc(cc2Sc2c1cccc2)C(=O)O[M],0.01042676
5501,[M]OS(=O)(=O)c1ccc(c(c1)C(O)O)O,0.010420442
5502,O=C1C=C(c2ccccc2)[O](c2c1c(O)cc(c2S(=O)(=O)O)O)[M],0.010415435
5503,[M]O[C@@H]1[C@@H](COP(=O)(O)O)O[C@H]([C@@H]1O)N1C=NC2=C1N=C(N)NC2=O,0.010411143
5504,[M]/[O]=C\1/N(c2ccccc2)C(=O)[P@]2(N1c1ccccc1)C(=O)N(C(=O)N2c1ccccc1)c1ccccc1,0.010400951
5505,Cc1ccc(nc1)c1ccc(cn1)COCCOc1ccccc1OCCN(CCOc1ccccc1[O](CCOCc1ccc(nc1)c1ccc(cn1)C)[M])CCOc1ccccc1OCCOCc1ccc(nc1)c1ccc(cn1)C,0.010399759
5506,OCCCO[M],0.010395527
5507,CC[C@](c1ccc2c(c1)cccc2)(c1ccc(cc1)Br)O[M],0.01037544
5508,N#C/C(=N/Nc1ccccc1S(=O)(=O)O[M])/C(=O)N,0.010375082
5509,COCCCC[O]([M])C,0.010366797
5510,[M][O]=[S@@](=O)(c1cc(/N=N/c2c(O)c(cc3c2cccc3)C(=O)O)ccc1Cl)O,0.010350704
5511,[M][O]1CCN(CC1)C(=O)B,0.010344505
5512,[M]OC(=O)c1cc(O[C@@H](C(=O)O)C)cc(c1)C(=O)O,0.010339618
5513,[M]/[O]=C/1\N(c2ccccc2)N(C(=C1/N=N/C1=C(O)N(N=C1C)c1ccccc1)C)C,0.010316789
5514,[M]/[O]=C/1\c2ccccc2C=c2c1ccc[cH]2,0.010314822
5515,[M]O[C@H]1C(=O)C(=CC=C1C(C)(C)C)C(C)(C)C,0.01028949
5516,[M]/[O]=C(/c1ccc(cc1C(=O)O)NC(=O)C(=O)Nc1ccc(c(c1)C(=O)O)C(=O)O)\O,0.010282695
5517,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@H]3[C@H](O)[C@@H](O)[C@H]([O]([C@@H]3C=O)[M])O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@@H]6[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]6O)CO)[C@H](O)[C@H]5O)C=O)[C@H](O)[C@H]4O)CO)[C@@H]([C@H]3O)O)CO,0.010266066
5518,[M]OC(=O)C[C@H]1NC(=O)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@H]2N(C1=O)CCC2)C(C)C)CC1=CNc2c1cccc2,0.010259211
5519,CO[C@H]([C@@H]([C@@H]1[C@H](C)[C@@H](O)C[C@@]2([O]1[M])CC[C@@](O2)(C)[C@H]1CC[C@@](O1)(C)[C@@H]1O[C@H](C[C@@H]1C)[C@H]1O[C@@](O)(CO)[C@@H](C[C@@H]1C)C)C)[C@@H](C(=O)O)C,0.010251343
5520,[M]/[O]=C(\[C@@H]([C@@H]1O[C@]2(CC[C@@H]([C@@H](O2)CC2=Nc3c(O2)cccc3C(=O)O)C)CC[C@@H]1C)C)/C1=CC=CN1,0.010250747
5521,[M]/[O]=C(\C[C@@H](C(=O)O)NCCN[C@@H](C(=O)O)CC(=O)O)/O,0.010231495
5522,[M][O]=S(=O)(c1ccc(cc1)O)c1ccc(cc1)O,0.010206878
5523,[M]/[O]=C(/C(=O)Nc1ccc(cc1)N(c1ccc(cc1)/N=C(/C(=O)O)\O)c1ccc(cc1)NC(=O)C(=O)O)\O,0.010200381
5524,[M]/[O]=C(\c1ccc(c(c1)S(=O)(=O)O)Oc1ccc(cc1S(=O)(=O)O)C(=O)O)/O,0.010200322
5525,[M]/[O]=C(\[C@]12C[C@@H]3C[C@H](C1)C[C@](C2)(C3)C(=O)O)/O,0.010191441
5526,[M][O]1CCNCCOCCNCC1,0.010165811
5527,O=C1C=CN(C(=O)N1)[C@H]1[C@H](O)[C@@H]([C@H]([O]1[M])COP(=O)(O)O)O,0.010151148
5528,OC(=O)COc1cccc(c1)[O](CC(=O)O)[M],0.010146022
5529,CC1=NC(=C(N1)C(=O)O[M])C(=O)O,0.010133743
5530,CCCC1=N[C@H](C(=N1)C(=O)O)/C(=[O]/[M])/O,0.010108471
5531,[M]OC(=O)COc1c2cccc1Cc1cccc(c1OCC(=O)O)Cc1c(c(Cc3c(c(C2)ccc3)OCC(=O)O)ccc1)OCC(=O)O,0.010101795
5532,CC(N[C@@H](C(C)C)COCCCCCCC[O](C[C@H](C(C)C)NC(C)C)[M])C,0.010093451
5533,CO[C@H]1CC[C@@H](O[C@@H]1C)O[C@H]1C[C@@H](O[C@]2([C@@H]1C)[C@@H](C)C[C@@H]([O]2[M])[C@H]1O[C@@](O)(CO)[C@@H](C[C@@H]1C)C)[C@]1(C)CC[C@@]2(O1)C[C@H](O)[C@H]([C@H](O2)[C@H](/C=C(/C(=O)[C@@H](C[C@@H](C(=O)O)C)C)\C)C)C,0.010050476
5534,[M]/[O]=C(\c1cc[cH]n(c1)Cc1ccc(cc1)Cn1[cH]ccc(c1)C(=O)O)/O,0.010025799
5535,[M]O[C@@H]1C/N=C/c2cccc(n2)/C=N/C[C@@H](C/N=C/c2nc(/C=N/C1)ccc2)O,0.010021627
5536,[M]/[O]=C(/CC/N=C/c1ccccc1O)\O,0.010015905
5537,[M]O[P@](=O)(CN1CCN(CCN(CCN(CC1)CC(=O)O)CC(=O)O)CC(=O)O)O,0.009997189
5538,CC(c1cccc(c1/N=C/c1ccc2c(c1)OC[O]2[M])C(C)C)C,0.009996355
5539,[M]/[O]=C(\C\1=N/c2ccccc2/N=C(\C(=O)O)/c2ccccc2/N=C(/C(=N/c2c1cccc2)/O)\O)/O,0.009992898
5540,[M]OC(=O)COc1ccc(cc1)C(=O)/C=C/C1=CSC=C1,0.009980619
5541,[M]OC[C@]1(O)O[C@H]([C@H]2C[C@@H]([C@@H](O2)[C@]2(C)CC[C@@H](O2)[C@]2(C)C[C@H]([C@]3(O2)O[C@H](C[C@H]2CC[C@@H]([C@@H](O2)[C@H](C(=O)O)C)C)C[C@H]([C@H]3C)OC)C)C)[C@H](C[C@H]1C)C,0.00997895
5542,[M]OS(=O)(=O)c1cc(N)ccc1/C=C/c1ccc(cc1S(=O)(=O)O)N,0.009966493
5543,Fc1c(N2CCCCC2)c(F)c(c(c1Oc1ccccc1)S(=O)(=O)NS(=O)(=O)C(F)(F)F)[O](c1ccccc1)[M],0.009962022
5544,[M][O]=P(Cc1cccc(c1)CP(=O)(O)O)(O)O,0.009947538
5545,[M]/[O]=C/1\C(=O)C(=C1Nc1ccc2c(c1)OCCOCCOCCOCCO2)/N=C/1\C=CC=C1,0.009937525
5546,OCC[O](C(C)C)[M],0.009935319
5547,[M][O]=[S@@](=O)(c1ccccc1)NS(=O)(=O)c1ccccc1,0.009927511
5548,[M]/[O]=C(/CN(c1ccccc1N(CC(=O)O)CC(=O)O)CC(=O)O)\O,0.009924054
5549,[M]OC(=O)[C@H](Oc1cc(cc(c1)C(=O)O)C(=O)O)C,0.009907007
5550,[M]/[O]=C(\CNCc1c(O)ccc2c1OC=C(C2=O)c1ccc(c(c1)S(=O)(=O)O)O)/O,0.009892941
5551,COC(=O)c1c(C)c(cc(c1C(=O)O)NC(=O)c1ccccc1)c1ccc(cc1)[O]([M])C,0.00988251
5552,[M]OC(=O)C1=[N](C=CN1c1c(cccc1C(C)C)C(C)C)c1c(cccc1C(C)C)C(C)C,0.009877801
5553,CSCC[C@@H](C(=O)O)/N=C(/C(=N/[C@H](/C(=[O]/[M])/O)CO)/O)\O,0.009867013
5554,CC(Oc1c2Cc3cc(cc4c3OCCOCCOCCOCCOc3c(Cc1cc(c2)C(C)(C)C)cc(cc3Cc1c(c(C4)cc(c1)C(C)(C)C)[O](C(C)C)[M])C(C)(C)C)C(C)(C)C)C,0.009860277
5555,[M]OC(=O)c1cc[cH]n(c1)CC(=O)O,0.009858727
5556,[M]/[O]=C(\c1cccc(c1C(=O)O)N(=O)=O)/O,0.009847283
5557,[M][O]=C1N(CCC(=O)O)C(=O)N(C(=O)N1CCC(=O)O)CCC(=O)O,0.009840071
5558,[M]/[O]=C\1/N=C2NC(=O)NC3=NC(=O)NC(=N1)N23,0.009835124
5559,[M]/[O]=C(\C1=C(N=C(N1)c1ccccn1)C(=O)O)/O,0.009811461
5560,[M]/[O]=C(\c1ccc(cc1)N(CC(=O)O)CC(=O)O)/O,0.009783626
5561,[M]OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,0.009779274
5562,[M]OC(=O)/C=C/c1ccc(cc1)O,0.009777486
5563,[M]OC(=O)c1ccc(c(c1)N)N,0.009764314
5564,OCCOCCOCCOCCOCCO[M],0.009758472
5565,[M]OC(=O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)C1=C2NC(=C1)C(=O)O,0.009753883
5566,[M]OC(=O)c1ccc(c2c1c(cc(c2)N(=O)=O)S(=O)(=O)O)C(=O)O,0.009739876
5567,[M]OCC1=CCc2c(N1)c(O)ccc2,0.009717703
